#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
FUN_009006-T1        -           1618 1284at5125           -           1037         0 1832.7  34.7   1   7      0.16   1.2e+02   -0.8   0.0     1    17    40    56    40    60 0.90 FUN_009006
FUN_009006-T1        -           1618 1284at5125           -           1037         0 1832.7  34.7   2   7   5.8e-42   4.4e-39  133.1  10.1    15   167    89   297    78   317 0.77 FUN_009006
FUN_009006-T1        -           1618 1284at5125           -           1037         0 1832.7  34.7   3   7      0.21   1.6e+02   -1.2   0.1   146   171   323   347   300   363 0.69 FUN_009006
FUN_009006-T1        -           1618 1284at5125           -           1037         0 1832.7  34.7   4   7   0.00062      0.47    7.2   0.1   153   177   441   465   405   486 0.76 FUN_009006
FUN_009006-T1        -           1618 1284at5125           -           1037         0 1832.7  34.7   5   7         0         0 1167.5   1.0   171   737   589  1207   576  1215 0.95 FUN_009006
FUN_009006-T1        -           1618 1284at5125           -           1037         0 1832.7  34.7   6   7  3.4e-154  2.5e-151  504.7   0.0   733  1001  1247  1534  1242  1552 0.93 FUN_009006
FUN_009006-T1        -           1618 1284at5125           -           1037         0 1832.7  34.7   7   7   9.1e-12   6.9e-09   33.2   0.1  1000  1037  1581  1618  1565  1618 0.94 FUN_009006
FUN_001517-T1        -            695 1284at5125           -           1037   1.2e-40  138.3   0.0   1   2   1.3e-15   9.7e-13   45.9   0.0   627   714   209   296   204   313 0.93 FUN_001517
FUN_001517-T1        -            695 1284at5125           -           1037   1.2e-40  138.3   0.0   2   2   1.2e-28     9e-26   89.1   0.0   755   987   453   681   444   690 0.83 FUN_001517
FUN_000581-T1        -           1083 1284at5125           -           1037   1.2e-36  125.1   0.0   1   3   1.1e-09     8e-07   26.3   0.0   627   735   447   553   440   561 0.87 FUN_000581
FUN_000581-T1        -           1083 1284at5125           -           1037   1.2e-36  125.1   0.0   2   3   1.3e-09   9.5e-07   26.1   0.0   732   808   633   708   628   719 0.87 FUN_000581
FUN_000581-T1        -           1083 1284at5125           -           1037   1.2e-36  125.1   0.0   3   3   1.6e-22   1.2e-19   68.8   0.0   863   996   737   881   729   896 0.83 FUN_000581
FUN_004333-T1        -           1740 1284at5125           -           1037     2e-28   97.8   0.0   1   3   5.9e-10   4.5e-07   27.1   0.0   626   691  1304  1370  1297  1414 0.76 FUN_004333
FUN_004333-T1        -           1740 1284at5125           -           1037     2e-28   97.8   0.0   2   3   7.1e-06    0.0054   13.6   0.0   736   802  1481  1550  1473  1578 0.85 FUN_004333
FUN_004333-T1        -           1740 1284at5125           -           1037     2e-28   97.8   0.0   3   3     9e-18   6.8e-15   53.0   0.0   890   973  1627  1712  1622  1718 0.92 FUN_004333
FUN_004735-T1        -           1971 1284at5125           -           1037   3.6e-28   97.0   0.2   1   4   0.00068      0.52    7.1   0.0   628   670  1331  1373  1323  1380 0.82 FUN_004735
FUN_004735-T1        -           1971 1284at5125           -           1037   3.6e-28   97.0   0.2   2   4      0.17   1.3e+02   -0.8   0.0   670   715  1403  1457  1399  1468 0.78 FUN_004735
FUN_004735-T1        -           1971 1284at5125           -           1037   3.6e-28   97.0   0.2   3   4   4.3e-11   3.3e-08   30.9   0.0   736   809  1614  1687  1606  1692 0.94 FUN_004735
FUN_004735-T1        -           1971 1284at5125           -           1037   3.6e-28   97.0   0.2   4   4   8.2e-18   6.2e-15   53.2   0.0   848   974  1701  1835  1690  1853 0.79 FUN_004735
FUN_004883-T1        -           1258 1284at5125           -           1037   9.8e-14   49.2   0.0   1   3       1.8   1.4e+03   -4.2   0.0   698   732   163   197   160   201 0.80 FUN_004883
FUN_004883-T1        -           1258 1284at5125           -           1037   9.8e-14   49.2   0.0   2   3   5.7e-07   0.00043   17.3   0.0   622   706   449   542   444   551 0.76 FUN_004883
FUN_004883-T1        -           1258 1284at5125           -           1037   9.8e-14   49.2   0.0   3   3   1.4e-10   1.1e-07   29.2   0.0   868   972   943  1063   932  1071 0.78 FUN_004883
FUN_008760-T1        -           1402 1284at5125           -           1037   1.4e-13   48.7   0.7   1   4     3e-05     0.022   11.6   0.0   630   706   643   724   612   739 0.79 FUN_008760
FUN_008760-T1        -           1402 1284at5125           -           1037   1.4e-13   48.7   0.7   2   4       1.3   9.8e+02   -3.8   0.0   737   786   948  1009   945  1019 0.59 FUN_008760
FUN_008760-T1        -           1402 1284at5125           -           1037   1.4e-13   48.7   0.7   3   4     0.038        29    1.3   0.0   869   913  1063  1108  1057  1124 0.84 FUN_008760
FUN_008760-T1        -           1402 1284at5125           -           1037   1.4e-13   48.7   0.7   4   4   2.5e-11   1.9e-08   31.7   0.1   910   983  1146  1219  1139  1225 0.86 FUN_008760
FUN_007645-T1        -           1439 1284at5125           -           1037   1.5e-11   42.0   0.0   1   2   6.5e-05      0.05   10.5   0.0   636   703   825   899   816   907 0.79 FUN_007645
FUN_007645-T1        -           1439 1284at5125           -           1037   1.5e-11   42.0   0.0   2   2   1.6e-10   1.2e-07   29.0   0.0   849   972  1196  1326  1187  1334 0.78 FUN_007645
FUN_005103-T1        -           2324 1284at5125           -           1037   7.5e-09   33.0   7.6   1   7   0.00023      0.18    8.6   0.1   648   718   500   574   454   582 0.84 FUN_005103
FUN_005103-T1        -           2324 1284at5125           -           1037   7.5e-09   33.0   7.6   2   7     0.031        24    1.6   0.0   734   794   788   852   780   856 0.74 FUN_005103
FUN_005103-T1        -           2324 1284at5125           -           1037   7.5e-09   33.0   7.6   3   7     0.024        18    2.0   0.1   869   912   903   946   885   960 0.85 FUN_005103
FUN_005103-T1        -           2324 1284at5125           -           1037   7.5e-09   33.0   7.6   4   7   6.7e-08   5.1e-05   20.3   0.1   912   991   975  1058   952  1077 0.77 FUN_005103
