#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
FUN_006267-T1        -            981 6665at5125           -            771         0 1236.8   2.1   1   3   5.9e-21   1.3e-17   62.1   0.0     2    46    23    70    22    81 0.90 FUN_006267
FUN_006267-T1        -            981 6665at5125           -            771         0 1236.8   2.1   2   3  5.1e-194  1.2e-190  634.4   1.0    48   386   110   483   103   506 0.92 FUN_006267
FUN_006267-T1        -            981 6665at5125           -            771         0 1236.8   2.1   3   3  1.3e-164  2.8e-161  537.2   0.0   381   771   507   978   493   978 0.87 FUN_006267
FUN_000250-T1        -           1207 6665at5125           -            771   2.9e-34  117.2   0.2   1   3   6.3e-20   1.4e-16   58.7   0.0    17   219   839  1074   828  1079 0.67 FUN_000250
FUN_000250-T1        -           1207 6665at5125           -            771   2.9e-34  117.2   0.2   2   3   2.8e-18   6.4e-15   53.2   0.1   273   345  1080  1152  1075  1167 0.80 FUN_000250
FUN_000250-T1        -           1207 6665at5125           -            771   2.9e-34  117.2   0.2   3   3     0.065   1.5e+02   -0.9   0.0   397   426  1158  1187  1148  1196 0.80 FUN_000250
FUN_000605-T1        -           1327 6665at5125           -            771   2.8e-32  110.7   0.0   1   2   1.6e-24   3.7e-21   73.9   0.0    14   222   633   841   621   846 0.80 FUN_000605
FUN_000605-T1        -           1327 6665at5125           -            771   2.8e-32  110.7   0.0   2   2   1.2e-12   2.7e-09   34.6   0.0   276   339   847   908   842   919 0.86 FUN_000605
FUN_005382-T1        -            511 6665at5125           -            771     7e-07   26.7   0.1   1   3   2.7e-07   0.00061   16.9   0.0   111   180   136   206   116   220 0.85 FUN_005382
FUN_005382-T1        -            511 6665at5125           -            771     7e-07   26.7   0.1   2   3   0.00027      0.61    7.0   0.0   257   315   285   341   275   352 0.80 FUN_005382
FUN_005382-T1        -            511 6665at5125           -            771     7e-07   26.7   0.1   3   3      0.31   7.1e+02   -3.1   0.0   326   337   370   381   366   383 0.89 FUN_005382
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/zack/funannotate_db/hypocreales_odb10/hmms/6665at5125.hmm
# Target file:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Trichoderma_reesei_QM6a.proteins.fa
# Option settings: hmmsearch --domtblout /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all/BUSCO_AA_Treesei_QM6a/run_hypocreales_odb10/hmmer_output/initial_run_results/6665at5125.out --cpu 1 /home/zack/funannotate_db/hypocreales_odb10/hmms/6665at5125.hmm /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Trichoderma_reesei_QM6a.proteins.fa 
# Current dir:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all
# Date:            Mon Mar  4 15:43:05 2024
# [ok]
