#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
FUN_000916-T1        -           1123 7710at5125           -            727         0 1067.7  80.9   1   9   2.1e-73   1.1e-70  237.9   1.7     1   136     1   138     1   158 0.93 FUN_000916
FUN_000916-T1        -           1123 7710at5125           -            727         0 1067.7  80.9   2   9      0.18        93    0.1   0.2   121   148   170   196   160   205 0.77 FUN_000916
FUN_000916-T1        -           1123 7710at5125           -            727         0 1067.7  80.9   3   9  2.2e-125  1.1e-122  409.8   0.1   123   363   216   466   210   473 0.91 FUN_000916
FUN_000916-T1        -           1123 7710at5125           -            727         0 1067.7  80.9   4   9  1.4e-120  7.1e-118  393.9   0.2   359   569   491   727   477   738 0.90 FUN_000916
FUN_000916-T1        -           1123 7710at5125           -            727         0 1067.7  80.9   5   9    0.0046       2.3    5.4   0.4   565   590   752   777   748   808 0.65 FUN_000916
FUN_000916-T1        -           1123 7710at5125           -            727         0 1067.7  80.9   6   9   5.4e-06    0.0027   15.0   4.6   576   626   808   858   801   877 0.81 FUN_000916
FUN_000916-T1        -           1123 7710at5125           -            727         0 1067.7  80.9   7   9   6.5e-09   3.3e-06   24.7  15.2   592   679   866   980   859   990 0.70 FUN_000916
FUN_000916-T1        -           1123 7710at5125           -            727         0 1067.7  80.9   8   9   2.2e-05     0.011   13.0   7.3   660   717   999  1068   981  1075 0.87 FUN_000916
FUN_000916-T1        -           1123 7710at5125           -            727         0 1067.7  80.9   9   9     0.065        33    1.6   4.8   704   721  1073  1090  1068  1092 0.84 FUN_000916
FUN_000992-T1        -            789 7710at5125           -            727   9.6e-14   49.6   2.2   1   2     9e-08   4.6e-05   20.9   0.2    70   139   638   708   601   734 0.80 FUN_000992
FUN_000992-T1        -            789 7710at5125           -            727   9.6e-14   49.6   2.2   2   2   4.4e-10   2.2e-07   28.6   0.1    70   122   735   787   729   789 0.95 FUN_000992
FUN_003485-T1        -            733 7710at5125           -            727   1.1e-13   49.5   6.1   1   3      0.41   2.1e+02   -1.1   1.8   540   623   460   546   453   568 0.56 FUN_003485
FUN_003485-T1        -            733 7710at5125           -            727   1.1e-13   49.5   6.1   2   3   1.9e-12   9.6e-10   36.4   0.0   267   340   569   640   561   648 0.88 FUN_003485
FUN_003485-T1        -            733 7710at5125           -            727   1.1e-13   49.5   6.1   3   3   8.9e-06    0.0045   14.3   0.1     8    63   681   729   673   733 0.55 FUN_003485
FUN_009201-T1        -            579 7710at5125           -            727   1.1e-11   42.8   3.1   1   3   1.9e-08   9.6e-06   23.2   0.0     6    65    37    92    35   101 0.89 FUN_009201
