#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
FUN_005981-T1        -           1512 2017at5125           -           1066         0 1779.1 126.8   1   5   5.7e-07   0.00086   16.4   0.9     1    40     1    62     1    69 0.69 FUN_005981
FUN_005981-T1        -           1512 2017at5125           -           1066         0 1779.1 126.8   2   5    7e-249  1.1e-245  817.4   4.5    25   394    79   452    62   475 0.94 FUN_005981
FUN_005981-T1        -           1512 2017at5125           -           1066         0 1779.1 126.8   3   5     0.032        49    0.7   5.5   377   413   543   588   531   599 0.74 FUN_005981
FUN_005981-T1        -           1512 2017at5125           -           1066         0 1779.1 126.8   4   5  4.4e-271  6.7e-268  890.9  85.1   362  1029   654  1416   613  1429 0.85 FUN_005981
FUN_005981-T1        -           1512 2017at5125           -           1066         0 1779.1 126.8   5   5   2.5e-22   3.7e-19   67.3   1.9   999  1066  1418  1501  1412  1501 0.80 FUN_005981
FUN_003157-T1        -            549 2017at5125           -           1066   1.2e-23   82.1   6.2   1   2     2e-15   3.1e-12   44.4   0.9   156   299   223   359   220   382 0.87 FUN_003157
FUN_003157-T1        -            549 2017at5125           -           1066   1.2e-23   82.1   6.2   2   2   1.9e-13   2.9e-10   37.9   0.5   220   350   392   519   364   524 0.86 FUN_003157
FUN_003153-T1        -            765 2017at5125           -           1066   3.5e-17   60.7   1.9   1   2   2.5e-16   3.8e-13   47.4   0.1   227   349    87   213    81   217 0.90 FUN_003153
FUN_003153-T1        -            765 2017at5125           -           1066   3.5e-17   60.7   1.9   2   2   3.8e-08   5.7e-05   20.3   0.1   116   308   193   271   189   283 0.56 FUN_003153
FUN_001449-T1        -            690 2017at5125           -           1066   1.9e-10   38.5   0.2   1   2   1.7e-12   2.5e-09   34.7   0.2   240   383    89   242    41   253 0.76 FUN_001449
FUN_001449-T1        -            690 2017at5125           -           1066   1.9e-10   38.5   0.2   2   2     0.028        43    0.8   0.0   228   301   462   485   426   509 0.61 FUN_001449
FUN_002216-T1        -           1091 2017at5125           -           1066   8.5e-07   26.3   0.4   1   3   8.9e-09   1.4e-05   22.4   0.1   104   190   262   350   258   354 0.88 FUN_002216
FUN_002216-T1        -           1091 2017at5125           -           1066   8.5e-07   26.3   0.4   2   3     0.021        32    1.3   0.0   150   183   374   406   359   411 0.80 FUN_002216
FUN_002216-T1        -           1091 2017at5125           -           1066   8.5e-07   26.3   0.4   3   3      0.57   8.7e+02   -3.5   0.0   171   211   431   473   425   480 0.72 FUN_002216
FUN_003356-T1        -            570 2017at5125           -           1066     1e-05   22.8   0.5   1   3    0.0024       3.7    4.4   0.0   170   195    69    94    54   151 0.60 FUN_003356
FUN_003356-T1        -            570 2017at5125           -           1066     1e-05   22.8   0.5   2   3   1.2e-05     0.018   12.0   0.0   272   320   189   241   183   272 0.58 FUN_003356
FUN_003356-T1        -            570 2017at5125           -           1066     1e-05   22.8   0.5   3   3    0.0068        10    2.9   0.1   294   349   324   377   321   386 0.67 FUN_003356
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/zack/funannotate_db/hypocreales_odb10/hmms/2017at5125.hmm
# Target file:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Trichoderma_reesei_QM6a.proteins.fa
# Option settings: hmmsearch --domtblout /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all/BUSCO_AA_Treesei_QM6a/run_hypocreales_odb10/hmmer_output/initial_run_results/2017at5125.out --cpu 1 /home/zack/funannotate_db/hypocreales_odb10/hmms/2017at5125.hmm /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Trichoderma_reesei_QM6a.proteins.fa 
# Current dir:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all
# Date:            Mon Mar  4 15:41:13 2024
# [ok]
