#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
FUN_005159-T1        -            643 48427at5125          -            468    2e-183  610.0 120.2   1   4   0.00014      0.32    9.3  37.3     1    68     1   103     1   109 0.71 FUN_005159
FUN_005159-T1        -            643 48427at5125          -            468    2e-183  610.0 120.2   2   4   3.1e-25     7e-22   77.4  43.0    55   190   107   285   101   296 0.73 FUN_005159
FUN_005159-T1        -            643 48427at5125          -            468    2e-183  610.0 120.2   3   4  1.9e-149  4.4e-146  486.9  19.7   169   439   293   561   276   570 0.91 FUN_005159
FUN_005159-T1        -            643 48427at5125          -            468    2e-183  610.0 120.2   4   4     5e-16   1.1e-12   47.0   2.5   411   468   584   643   572   643 0.73 FUN_005159
FUN_006759-T1        -            429 48427at5125          -            468   0.00021   19.8   0.8   1   5       1.2   2.8e+03   -3.7   4.9    11    71    51    79    15   165 0.43 FUN_006759
FUN_006759-T1        -            429 48427at5125          -            468   0.00021   19.8   0.8   2   5   9.1e-08   0.00021   19.8   0.8   335   362   238   265   219   283 0.78 FUN_006759
FUN_006759-T1        -            429 48427at5125          -            468   0.00021   19.8   0.8   3   5      0.75   1.7e+03   -3.0   0.1    97   136   310   348   295   365 0.64 FUN_006759
FUN_006759-T1        -            429 48427at5125          -            468   0.00021   19.8   0.8   4   5      0.98   2.2e+03   -3.4   0.5   339   372   348   383   336   388 0.69 FUN_006759
FUN_006759-T1        -            429 48427at5125          -            468   0.00021   19.8   0.8   5   5      0.99   2.3e+03   -3.4   0.8   292   312   374   394   358   408 0.64 FUN_006759
FUN_008934-T1        -            345 48427at5125          -            468     0.002   16.5   0.5   1   2   3.2e-06    0.0072   14.7   0.1   288   310   134   156   131   187 0.73 FUN_008934
FUN_008934-T1        -            345 48427at5125          -            468     0.002   16.5   0.5   2   2      0.29   6.7e+02   -1.7   0.0   260   292   234   266   210   269 0.79 FUN_008934
FUN_008083-T1        -           1872 48427at5125          -            468       5.1    5.3  15.1   1   1    0.0054        12    4.1  15.1     1    73  1735  1804  1735  1842 0.67 FUN_008083
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/zack/funannotate_db/hypocreales_odb10/hmms/48427at5125.hmm
# Target file:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Trichoderma_reesei_QM6a.proteins.fa
# Option settings: hmmsearch --domtblout /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all/BUSCO_AA_Treesei_QM6a/run_hypocreales_odb10/hmmer_output/initial_run_results/48427at5125.out --cpu 1 /home/zack/funannotate_db/hypocreales_odb10/hmms/48427at5125.hmm /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Trichoderma_reesei_QM6a.proteins.fa 
# Current dir:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all
# Date:            Mon Mar  4 15:42:45 2024
# [ok]
