#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
FUN_000648-T1        -           1164 1907at5125           -            931         0 1842.1   9.2   1   2         0         0 1475.3   6.8     9   756    66   945    61   950 0.92 FUN_000648
FUN_000648-T1        -           1164 1907at5125           -            931         0 1842.1   9.2   2   2  1.6e-110  2.8e-107  358.6   0.0   736   931   949  1164   945  1164 0.94 FUN_000648
FUN_004246-T1        -           2221 1907at5125           -            931         0 1039.3   7.2   1   5  1.1e-253    2e-250  832.3   0.3    23   583   425  1011   402  1016 0.95 FUN_004246
FUN_004246-T1        -           2221 1907at5125           -            931         0 1039.3   7.2   2   5   9.9e-13   1.8e-09   34.9   0.0    52   159   995  1097   995  1106 0.94 FUN_004246
FUN_004246-T1        -           2221 1907at5125           -            931         0 1039.3   7.2   3   5   1.3e-27   2.4e-24   84.1   0.3   629   729  1111  1226  1103  1232 0.81 FUN_004246
FUN_004246-T1        -           2221 1907at5125           -            931         0 1039.3   7.2   4   5   4.7e-13   8.5e-10   36.0   0.1   693   756  1217  1278  1211  1284 0.86 FUN_004246
FUN_004246-T1        -           2221 1907at5125           -            931         0 1039.3   7.2   5   5   1.7e-21   3.1e-18   63.9   0.0   752   903  1297  1472  1290  1485 0.75 FUN_004246
FUN_001422-T1        -           1220 1907at5125           -            931   9.2e-06   22.6   0.1   1   1   7.4e-09   1.3e-05   22.1   0.1   166   358   206   402   164   413 0.80 FUN_001422
FUN_008230-T1        -           2289 1907at5125           -            931   0.00017   18.4   0.0   1   1   1.4e-07   0.00025   17.8   0.0   162   344   231   413   207   421 0.81 FUN_008230
FUN_005299-T1        -            738 1907at5125           -            931    0.0013   15.5   0.0   1   1   1.1e-06    0.0019   14.9   0.0   169   349   173   359   163   371 0.82 FUN_005299
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/zack/funannotate_db/hypocreales_odb10/hmms/1907at5125.hmm
# Target file:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Trichoderma_reesei_QM6a.proteins.fa
# Option settings: hmmsearch --domtblout /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all/BUSCO_AA_Treesei_QM6a/run_hypocreales_odb10/hmmer_output/initial_run_results/1907at5125.out --cpu 1 /home/zack/funannotate_db/hypocreales_odb10/hmms/1907at5125.hmm /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/Trichoderma_reesei_QM6a.proteins.fa 
# Current dir:     /home/zack/Desktop/IsariaPreferralGenome/MyGenomeSubmittedToNCBI/HypocrealesProteinSets/BUSCO_AA_all
# Date:            Mon Mar  4 15:41:13 2024
# [ok]
